date,equity
2016-01-08,88313.82999999996
2016-01-11,88226.43
2016-01-12,93299.37
2016-01-13,79607.02479999996
2016-01-14,79607.02479999996
2016-01-15,79607.02479999996
2016-01-18,79607.02479999996
2016-01-19,79607.02479999996
2016-01-20,79607.02479999996
2016-01-21,79607.02479999996
2016-01-22,79607.02479999996
2016-01-25,79607.02479999996
2016-01-26,85030.50479999997
2016-01-27,80522.78479999996
2016-01-28,83022.86479999997
2016-01-29,83022.86479999997
2016-02-01,83022.86479999997
2016-02-02,83022.86479999997
2016-02-03,81107.44479999997
2016-02-04,81089.37479999999
2016-02-05,77862.61489999996
2016-02-08,76306.00490000001
2016-02-09,74983.72489999999
2016-02-10,74943.60489999998
2016-02-11,71899.67490000001
2016-02-12,81570.58490000002
2016-02-15,81570.58490000002
2016-02-16,81570.58490000002
2016-02-17,81570.58490000002
2016-02-18,81570.58490000002
2016-02-19,82711.06490000001
2016-02-22,85354.90490000001
2016-02-23,85354.90490000001
2016-02-24,95795.08489999999
2016-02-25,95795.08489999999
2016-02-26,95795.08489999999
2016-02-29,93854.08489999999
2016-03-01,106708.36489999997
2016-03-02,106708.36489999997
2016-03-03,106708.36489999997
2016-03-04,106708.36489999997
2016-03-07,106708.36489999997
2016-03-08,106708.36489999997
2016-03-09,107700.84489999997
2016-03-10,105968.44489999997
2016-03-11,114847.5949
2016-03-14,114540.03489999997
2016-03-15,114148.5949
2016-03-16,118638.69489999997
2016-03-17,124224.33489999996
2016-03-18,123916.77489999996
2016-03-21,124266.27489999996
2016-03-22,124140.45489999995
2016-03-23,122518.77489999996
2016-03-24,125196.27489999993
2016-03-25,125196.27489999993
2016-03-28,125196.27489999993
2016-03-29,125196.27489999993
2016-03-30,125196.27489999993
2016-03-31,125196.27489999993
2016-04-01,128562.30489999993
2016-04-04,128562.30489999993
2016-04-05,127168.30489999989
2016-04-06,137710.7748999999
2016-04-07,137710.7748999999
2016-04-08,137710.7748999999
2016-04-11,137710.7748999999
2016-04-12,146063.88489999998
2016-04-13,146063.88489999998
2016-04-14,146063.88489999998
2016-04-15,146063.88489999998
2016-04-18,146063.88489999998
2016-04-19,146063.88489999998
2016-04-20,146063.88489999998
2016-04-21,146063.88489999998
2016-04-22,146063.88489999998
2016-04-25,146063.88489999998
2016-04-26,146063.88489999998
2016-04-27,146063.88489999998
2016-04-28,146063.88489999998
2016-04-29,142339.7649
2016-05-02,150896.1149
2016-05-03,150896.1149
2016-05-04,150896.1149
2016-05-05,150896.1149
2016-05-06,154673.29489999998
2016-05-09,154673.29489999998
2016-05-10,154673.29489999998
2016-05-11,154673.29489999998
2016-05-12,148246.11490000004
2016-05-13,141585.69490000003
2016-05-16,153578.27490000002
2016-05-17,140307.3049
2016-05-18,143507.10490000003
2016-05-19,137616.2449
2016-05-20,147508.5049
2016-05-23,147117.46490000002
2016-05-24,158811.70490000007
2016-05-25,158811.70490000007
2016-05-26,158811.70490000007
2016-05-27,158811.70490000007
2016-05-30,158811.70490000007
2016-05-31,158811.70490000007
2016-06-01,158811.70490000007
2016-06-02,158811.70490000007
2016-06-03,158811.70490000007
2016-06-06,158811.70490000007
2016-06-07,158811.70490000007
2016-06-08,158844.04490000007
2016-06-09,158294.26490000007
2016-06-10,154542.8249000001
2016-06-13,151826.26490000007
2016-06-14,152218.87490000005
2016-06-15,151164.73490000004
2016-06-16,153007.64490000007
2016-06-17,153007.64490000007
2016-06-20,151508.8049000001
2016-06-21,151614.34490000008
2016-06-22,148729.27490000002
2016-06-23,165016.45490000013
2016-06-24,165016.45490000013
2016-06-27,157718.43490000014
2016-06-28,173305.0349000001
2016-06-29,184003.63490000012
2016-06-30,184003.63490000012
2016-07-01,184003.63490000012
2016-07-04,184003.63490000012
2016-07-05,184003.63490000012
2016-07-06,184003.63490000012
2016-07-07,184003.63490000012
2016-07-08,184003.63490000012
2016-07-11,184003.63490000012
2016-07-12,184003.63490000012
2016-07-13,184003.63490000012
2016-07-14,184064.71490000008
2016-07-15,182644.1949000001
2016-07-18,185705.8149000001
2016-07-19,181704.69490000012
2016-07-20,189088.9549000001
2016-07-21,185704.9949000001
2016-07-22,191184.3149000001
2016-07-25,191184.3149000001
2016-07-26,191184.3149000001
2016-07-27,191184.3149000001
2016-07-28,191184.3149000001
2016-07-29,191184.3149000001
2016-08-01,191184.3149000001
2016-08-02,189004.1349000001
2016-08-03,195559.3249000001
2016-08-04,195559.3249000001
2016-08-05,195559.3249000001
2016-08-08,195559.3249000001
2016-08-09,195559.3249000001
2016-08-10,195559.3249000001
2016-08-11,195559.3249000001
2016-08-12,195559.3249000001
2016-08-15,195559.3249000001
2016-08-16,195559.3249000001
2016-08-17,194657.8649000001
2016-08-18,199304.80490000016
2016-08-19,199304.80490000016
2016-08-22,199304.80490000016
2016-08-23,199304.80490000016
2016-08-24,195709.85490000015
2016-08-25,194925.1449000002
2016-08-26,194734.59490000014
2016-08-29,196957.04490000015
2016-08-30,195260.99490000017
2016-08-31,193906.06490000017
2016-09-01,193925.0649000002
2016-09-02,193925.0649000002
2016-09-05,193925.0649000002
2016-09-06,193925.0649000002
2016-09-07,193925.0649000002
2016-09-08,193925.0649000002
2016-09-09,193925.0649000002
2016-09-12,219718.86490000022
2016-09-13,219718.86490000022
2016-09-14,219718.86490000022
2016-09-15,219718.86490000022
2016-09-16,219718.86490000022
2016-09-19,219718.86490000022
2016-09-20,219099.6649000002
2016-09-21,233474.74490000022
2016-09-22,233474.74490000022
2016-09-23,233474.74490000022
2016-09-26,227336.70490000024
2016-09-27,236830.2249000002
2016-09-28,236830.2249000002
2016-09-29,236830.2249000002
2016-09-30,241749.10490000018
2016-10-03,238977.90490000014
2016-10-04,235444.6249000002
