entry_time,exit_time,direction,instrument,entry_price,exit_price,pct_return_gross,exit_reason
1990-01-31,1990-01-31,long,US_TopDecile_EarningsMom,100.0,91.354,-0.08646,monthly_rebalance
1990-01-31,1990-02-28,long,US_TopDecile_EarningsMom,100.0,101.468,0.01468,monthly_rebalance
1990-02-28,1990-03-31,long,US_TopDecile_EarningsMom,100.0,103.556,0.03556,monthly_rebalance
1990-03-31,1990-04-30,long,US_TopDecile_EarningsMom,100.0,98.598,-0.01402,monthly_rebalance
1990-04-30,1990-05-31,long,US_TopDecile_EarningsMom,100.0,110.712,0.10712,monthly_rebalance
1990-05-31,1990-06-30,long,US_TopDecile_EarningsMom,100.0,100.338,0.00338,monthly_rebalance
1990-06-30,1990-07-31,long,US_TopDecile_EarningsMom,100.0,101.176,0.01176,monthly_rebalance
1990-07-31,1990-08-31,long,US_TopDecile_EarningsMom,100.0,91.222,-0.08778,monthly_rebalance
1990-08-31,1990-09-30,long,US_TopDecile_EarningsMom,100.0,96.78,-0.0322,monthly_rebalance
1990-09-30,1990-10-31,long,US_TopDecile_EarningsMom,100.0,102.1,0.021,monthly_rebalance
1990-10-31,1990-11-30,long,US_TopDecile_EarningsMom,100.0,104.892,0.04892,monthly_rebalance
1990-11-30,1990-12-31,long,US_TopDecile_EarningsMom,100.0,103.712,0.03712,monthly_rebalance
1990-12-31,1991-01-31,long,US_TopDecile_EarningsMom,100.0,102.89,0.0289,monthly_rebalance
1991-01-31,1991-02-28,long,US_TopDecile_EarningsMom,100.0,105.702,0.05702,monthly_rebalance
1991-02-28,1991-03-31,long,US_TopDecile_EarningsMom,100.0,104.09,0.0409,monthly_rebalance
1991-03-31,1991-04-30,long,US_TopDecile_EarningsMom,100.0,99.446,-0.00554,monthly_rebalance
1991-04-30,1991-05-31,long,US_TopDecile_EarningsMom,100.0,104.508,0.04508,monthly_rebalance
1991-05-31,1991-06-30,long,US_TopDecile_EarningsMom,100.0,95.998,-0.04002,monthly_rebalance
1991-06-30,1991-07-31,long,US_TopDecile_EarningsMom,100.0,106.754,0.06754,monthly_rebalance
1991-07-31,1991-08-31,long,US_TopDecile_EarningsMom,100.0,103.582,0.03582,monthly_rebalance
1991-08-31,1991-09-30,long,US_TopDecile_EarningsMom,100.0,99.216,-0.00784,monthly_rebalance
