date,equity
2016-01-04,100000.0
2016-01-05,100000.0
2016-01-06,100000.0
2016-01-07,101428.05786105263
2016-01-08,99695.45682642316
2016-01-11,99055.91337990263
2016-01-12,99055.91337990263
2016-01-13,99052.45123750255
2016-01-14,99052.45123750255
2016-01-15,99052.45123750255
2016-01-19,95689.90358405521
2016-01-20,95689.90358405521
2016-01-21,95689.90358405521
2016-01-22,95689.90358405521
2016-01-25,94936.06076680816
2016-01-26,94936.06076680816
2016-01-27,94936.06076680816
2016-01-28,94936.06076680816
2016-01-29,94936.06076680816
2016-02-01,94936.06076680816
2016-02-02,94851.3606527019
2016-02-03,94851.3606527019
2016-02-04,94851.3606527019
2016-02-05,95127.02683536803
2016-02-08,95127.02683536803
2016-02-09,95127.02683536803
2016-02-10,93615.08674338894
2016-02-11,93615.08674338894
2016-02-12,93615.08674338894
2016-02-16,93615.08674338894
2016-02-17,93615.08674338894
2016-02-18,93034.46348776924
2016-02-19,93034.46348776924
2016-02-22,93034.46348776924
2016-02-23,92528.77619595102
2016-02-24,92528.77619595102
2016-02-25,92528.77619595102
2016-02-26,92602.8585682815
2016-02-29,92602.8585682815
2016-03-01,92602.8585682815
2016-03-02,92602.8585682815
2016-03-03,92602.8585682815
2016-03-04,92602.8585682815
2016-03-07,92602.8585682815
2016-03-08,92599.68336885571
2016-03-09,92599.68336885571
2016-03-10,92599.68336885571
2016-03-11,92599.68336885571
2016-03-14,92599.68336885571
2016-03-15,92599.68336885571
2016-03-16,92599.68336885571
2016-03-17,92599.68336885571
2016-03-18,92599.68336885571
2016-03-21,92599.68336885571
2016-03-22,92599.68336885571
2016-03-23,92145.00680150057
2016-03-24,92145.00680150057
2016-03-28,92145.00680150057
2016-03-29,92145.00680150057
2016-03-30,92145.00680150057
2016-03-31,92145.00680150057
2016-04-01,92145.00680150057
2016-04-04,91076.04571857458
2016-04-05,91076.04571857458
2016-04-06,91076.04571857458
2016-04-07,92396.37292434454
2016-04-08,92396.37292434454
2016-04-11,92396.37292434454
2016-04-12,92396.37292434454
2016-04-13,92396.37292434454
2016-04-14,92396.37292434454
2016-04-15,92396.37292434454
2016-04-18,92396.37292434454
2016-04-19,92396.37292434454
2016-04-20,92396.37292434454
